Date,FIP,U3O8
28/09/2023,70.98,71.88
29/09/2023,72.72,73.10
02/10/2023,68.14,72.63
03/10/2023,66.04,72.25
04/10/2023,64.57,71.00
05/10/2023,64.63,70.00
06/10/2023,67.00,70.00
09/10/2023,68.29,69.50
10/10/2023,68.29,69.50
11/10/2023,67.70,69.38
12/10/2023,66.21,69.38
13/10/2023,65.55,69.38
16/10/2023,65.14,68.88
17/10/2023,63.94,68.88
18/10/2023,66.32,69.63
19/10/2023,67.17,70.25
20/10/2023,70.00,71.25
23/10/2023,70.22,72.50
24/10/2023,70.98,72.50
25/10/2023,71.36,73.38
26/10/2023,73.19,73.63
27/10/2023,72.83,74.00
30/10/2023,69.64,74.00
31/10/2023,72.61,74.50
01/11/2023,73.04,74.50
02/11/2023,72.73,74.25
03/11/2023,72.12,74.25
06/11/2023,70.68,74.00
07/11/2023,69.72,74.00
08/11/2023,70.03,73.50
09/11/2023,68.61,73.50
10/11/2023,70.58,72.75
13/11/2023,72.10,73.75
15/11/2023,74.50,74.25
16/11/2023,75.54,75.38
17/11/2023,76.26,77.25
20/11/2023,76.65,77.50
21/11/2023,77.75,80.75
22/11/2023,77.14,81.00
23/11/2023,76.47,80.75
24/11/2023,76.35,80.75
27/11/2023,77.04,80.75
28/11/2023,77.37,80.75
29/11/2023,77.90,80.88
30/11/2023,74.67,80.75
01/12/2023,77.27,81.00
04/12/2023,78.84,81.38
05/12/2023,81.20,81.63
06/12/2023,79.79,81.63
07/12/2023,79.15,81.63
08/12/2023,79.74,81.88
11/12/2023,79.50,82.50
12/12/2023,79.07,83.00
13/12/2023,83.36,85.50
14/12/2023,82.36,85.50
15/12/2023,83.57,86.50
18/12/2023,82.53,86.50
19/12/2023,83.67,86.50
20/12/2023,83.54,88.50
21/12/2023,83.71,90.00
22/12/2023,85.54,90.00
25/12/2023,85.65,91.50
26/12/2023,85.65,91.50
27/12/2023,85.65,91.50
28/12/2023,85.54,91.50
29/12/2023,84.77,91.50
01/01/2024,86.35,91.50
02/01/2024,86.82,92.00
03/01/2024,84.72,92.00
04/01/2024,83.12,92.13
05/01/2024,83.09,92.00
08/01/2024,84.44,92.50
09/01/2024,83.99,92.88
10/01/2024,87.83,93.38
11/01/2024,87.64,94.38
12/01/2024,94.99,100.00
15/01/2024,97.12,103.50
16/01/2024,100.52,106.00
17/01/2024,97.92,106.00
18/01/2024,97.20,106.00
19/01/2024,97.72,106.00
22/01/2024,99.49,106.00
23/01/2024,97.47,106.00
24/01/2024,96.51,106.00
25/01/2024,93.03,104.00
26/01/2024,90.39,101.50
29/01/2024,89.38,100.00
30/01/2024,92.88,100.00
31/01/2024,94.26,100.00
01/02/2024,92.98,100.75
02/02/2024,100.01,106.50
05/02/2024,101.44,107.00
06/02/2024,98.68,105.00
07/02/2024,98.85,103.00
08/02/2024,100.93,103.00
09/02/2024,94.98,100.50
12/02/2024,94.78,101.25
13/02/2024,95.72,103.75
14/02/2024,94.27,103.50
15/02/2024,93.94,102.75
16/02/2024,94.46,102.75
19/02/2024,93.63,102.00
20/02/2024,93.94,102.00
21/02/2024,89.95,101.50
22/02/2024,91.06,100.00
23/02/2024,86.69,99.00
26/02/2024,81.54,95.50
27/02/2024,83.92,95.75
28/02/2024,85.96,95.75
29/02/2024,84.31,94.50
01/03/2024,81.98,94.50
04/03/2024,83.15,93.50
05/03/2024,80.50,93.50
06/03/2024,78.17,92.50
07/03/2024,81.43,92.50
08/03/2024,85.53,92.50
11/03/2024,83.38,92.00
12/03/2024,80.84,90.00
13/03/2024,81.50,90.00
14/03/2024,78.10,83.00
15/03/2024,78.82,83.38
18/03/2024,83.55,85.25
19/03/2024,84.71,85.50
20/03/2024,83.06,86.00
21/03/2024,86.02,88.00
22/03/2024,87.30,89.25
25/03/2024,84.68,88.75
26/03/2024,85.03,89.25
27/03/2024,86.25,89.25
28/03/2024,84.47,88.25
29/03/2024,83.52,88.25
01/04/2024,82.34,87.00
02/04/2024,86.60,87.00
03/04/2024,87.50,88.00
04/04/2024,88.02,89.00
05/04/2024,84.43,89.00
08/04/2024,84.62,89.00
09/04/2024,84.76,88.75
10/04/2024,85.37,88.75
11/04/2024,87.39,88.25
12/04/2024,88.73,89.00
15/04/2024,87.47,89.25
16/04/2024,86.07,89.75
17/04/2024,83.79,89.75
18/04/2024,82.62,89.63
19/04/2024,83.39,89.63
22/04/2024,83.26,89.63
23/04/2024,84.67,89.63
24/04/2024,86.26,89.00
25/04/2024,83.48,87.00
26/04/2024,83.42,86.25
29/04/2024,85.88,87.50
30/04/2024,88.08,89.00
01/05/2024,86.22,90.00
02/05/2024,89.17,92.00
03/05/2024,92.72,92.00
06/05/2024,91.88,92.00
07/05/2024,92.22,92.00
08/05/2024,91.15,93.25
09/05/2024,91.39,93.25
10/05/2024,93.52,93.13
13/05/2024,90.93,90.50
14/05/2024,89.99,91.25
15/05/2024,87.80,91.25
16/05/2024,89.60,91.25
17/05/2024,89.68,90.50
20/05/2024,91.28,91.25
21/05/2024,91.40,91.38
22/05/2024,91.94,92.25
23/05/2024,88.43,92.00
24/05/2024,86.44,91.75
27/05/2024,87.71,91.75
28/05/2024,88.78,90.75
29/05/2024,89.43,90.25
30/05/2024,86.05,90.38
31/05/2024,82.69,88.50
03/06/2024,83.24,89.50
04/06/2024,82.36,89.50
05/06/2024,80.12,89.63
06/06/2024,77.71,87.38
07/06/2024,79.19,87.75
10/06/2024,73.74,84.25
11/06/2024,76.82,82.75
12/06/2024,75.46,83.00
13/06/2024,76.69,85.00
14/06/2024,76.38,85.00
17/06/2024,76.93,85.50
18/06/2024,78.44,85.50
19/06/2024,83.51,86.00
20/06/2024,83.19,86.00
21/06/2024,81.76,85.50
24/06/2024,80.13,83.50
25/06/2024,78.34,83.50
26/06/2024,76.41,84.25
27/06/2024,76.39,84.25
28/06/2024,78.80,85.50
01/07/2024,75.32,85.50
02/07/2024,75.32,85.50
03/07/2024,76.48,85.50
04/07/2024,76.68,85.50
05/07/2024,77.05,85.50
08/07/2024,79.89,85.50
09/07/2024,79.86,85.50
10/07/2024,80.71,85.50
11/07/2024,82.53,86.00
12/07/2024,82.40,86.00
15/07/2024,83.13,86.00
16/07/2024,80.50,86.00
17/07/2024,78.10,85.25
18/07/2024,76.32,85.25
19/07/2024,73.39,84.13
22/07/2024,73.73,83.88
23/07/2024,74.84,83.63
24/07/2024,74.56,83.63
25/07/2024,71.71,82.75
26/07/2024,70.62,82.00
29/07/2024,73.49,82.38
30/07/2024,72.52,82.38
31/07/2024,72.89,82.38
01/08/2024,75.80,85.50
02/08/2024,72.46,84.50
05/08/2024,70.12,82.25
06/08/2024,69.27,81.25
07/08/2024,70.20,81.25
08/08/2024,72.38,81.50
09/08/2024,74.03,81.50
12/08/2024,71.78,81.50
13/08/2024,69.25,81.50
14/08/2024,73.42,81.50
15/08/2024,71.71,81.00
16/08/2024,70.59,81.00
19/08/2024,69.30,81.00
20/08/2024,68.28,81.00
21/08/2024,69.51,80.38
22/08/2024,70.59,80.38
23/08/2024,72.19,80.25
26/08/2024,76.06,81.38
27/08/2024,76.22,78.63
28/08/2024,75.98,79.00
29/08/2024,74.24,79.00
30/08/2024,72.61,79.50
02/09/2024,74.40,79.25
03/09/2024,74.40,79.25
04/09/2024,70.19,79.25
05/09/2024,73.90,79.75
06/09/2024,71.81,79.75
09/09/2024,68.25,80.00
10/09/2024,69.24,79.50
11/09/2024,70.17,79.50
12/09/2024,73.10,80.00
13/09/2024,72.83,80.00
16/09/2024,70.77,79.63
17/09/2024,72.70,79.50
18/09/2024,72.23,79.50
19/09/2024,71.61,79.50
20/09/2024,73.65,79.50
23/09/2024,76.24,79.50
24/09/2024,79.92,80.00
25/09/2024,80.00,80.75
26/09/2024,80.37,80.75
27/09/2024,80.66,81.50
30/09/2024,79.83,81.88
01/10/2024,78.34,81.88
02/10/2024,80.80,81.88
03/10/2024,81.62,82.25
04/10/2024,82.19,82.50
07/10/2024,82.61,82.63
08/10/2024,82.32,83.00
09/10/2024,83.28,83.50
10/10/2024,81.74,83.55
11/10/2024,80.03,83.55
14/10/2024,79.59,83.00
15/10/2024,79.59,83.00
16/10/2024,78.97,83.00
17/10/2024,82.14,83.25
18/10/2024,81.21,83.25
21/10/2024,81.45,83.00
22/10/2024,80.65,82.75
23/10/2024,81.46,82.75
24/10/2024,78.96,82.63
28/10/2024,76.86,80.63
29/10/2024,77.00,80.50
30/10/2024,74.05,80.25
31/10/2024,75.08,80.15
01/11/2024,74.56,79.50
04/11/2024,72.77,78.38
05/11/2024,71.05,78.25
06/11/2024,71.07,77.25
07/11/2024,72.48,77.25
08/11/2024,71.47,76.50
11/11/2024,69.69,76.38
12/11/2024,69.09,76.75
13/11/2024,75.22,78.00
14/11/2024,73.80,78.63
15/11/2024,73.27,79.00
18/11/2024,76.32,82.50
19/11/2024,75.79,80.00
20/11/2024,79.23,80.00
21/11/2024,77.44,79.00
22/11/2024,78.08,78.75
25/11/2024,76.34,78.00
26/11/2024,75.34,77.00
27/11/2024,72.68,77.25
28/11/2024,73.41,77.25
29/11/2024,73.37,77.25
02/12/2024,73.46,76.63
03/12/2024,71.56,76.63
04/12/2024,74.55,77.63
05/12/2024,74.42,77.63
06/12/2024,73.26,77.63
09/12/2024,75.60,76.38
10/12/2024,72.34,76.38
11/12/2024,73.57,76.50
12/12/2024,72.70,76.50
13/12/2024,73.10,76.50
16/12/2024,71.84,76.50
17/12/2024,68.83,75.00
18/12/2024,68.52,74.38
19/12/2024,68.29,74.38
20/12/2024,66.57,73.75
23/12/2024,66.88,72.50
24/12/2024,66.15,71.75
25/12/2024,65.29,70.00
26/12/2024,65.29,70.00
27/12/2024,65.29,70.00
30/12/2024,67.51,71.00
31/12/2024,66.73,71.75
01/01/2025,70.06,73.00
02/01/2025,70.18,73.13
03/01/2025,72.50,74.50
06/01/2025,71.75,74.50
07/01/2025,69.78,74.50
08/01/2025,66.60,71.50
09/01/2025,68.74,73.00
10/01/2025,68.25,73.00
13/01/2025,68.55,74.00
14/01/2025,69.49,74.00
15/01/2025,69.13,74.00
16/01/2025,70.30,74.00
17/01/2025,69.93,74.00
20/01/2025,68.75,74.00
21/01/2025,70.11,74.00
22/01/2025,70.38,74.00
23/01/2025,68.70,73.38
24/01/2025,68.09,72.75
27/01/2025,67.00,71.00
28/01/2025,61.93,68.00
29/01/2025,64.19,69.50
30/01/2025,65.70,70.25
31/01/2025,66.83,71.00
03/02/2025,65.17,70.38
04/02/2025,65.44,70.75
05/02/2025,66.98,70.75
06/02/2025,65.33,70.25
07/02/2025,63.97,69.88
10/02/2025,63.60,69.00
11/02/2025,62.95,67.88
12/02/2025,61.43,67.38
13/02/2025,62.43,68.38
14/02/2025,62.76,68.38
17/02/2025,60.29,65.63
18/02/2025,58.91,64.13
19/02/2025,60.53,64.50
20/02/2025,60.68,64.75
21/02/2025,60.71,64.75
24/02/2025,59.30,64.75
25/02/2025,59.53,64.75
26/02/2025,58.53,64.75
27/02/2025,60.94,64.50
28/02/2025,57.80,64.50
03/03/2025,57.97,64.50
04/03/2025,55.52,64.50
05/03/2025,56.27,63.75
06/03/2025,58.63,63.75
07/03/2025,57.92,63.75
10/03/2025,57.26,63.75
11/03/2025,55.59,63.75
12/03/2025,56.90,62.88
13/03/2025,55.99,62.88
14/03/2025,55.46,62.88
17/03/2025,55.54,62.88
18/03/2025,56.55,63.38
19/03/2025,57.01,63.75
20/03/2025,59.81,64.50
21/03/2025,62.27,65.00
24/03/2025,60.31,64.50
25/03/2025,59.10,64.00
26/03/2025,58.86,64.00
27/03/2025,60.62,64.25
28/03/2025,58.33,64.25
31/03/2025,57.03,64.25
01/04/2025,58.13,64.38
02/04/2025,59.07,65.00
03/04/2025,58.51,65.00
04/04/2025,58.04,64.75
07/04/2025,53.55,64.50
08/04/2025,52.22,64.50
09/04/2025,52.83,64.50
10/04/2025,57.10,64.50
11/04/2025,54.86,64.50
14/04/2025,56.08,64.50
15/04/2025,57.42,64.50
16/04/2025,56.19,64.63
17/04/2025,55.81,64.88
18/04/2025,56.41,64.88
21/04/2025,56.41,64.88
22/04/2025,54.68,64.88
23/04/2025,54.78,65.00
24/04/2025,57.12,65.00
25/04/2025,58.69,65.50
28/04/2025,59.88,66.25
29/04/2025,60.15,66.38
30/04/2025,60.18,67.50
01/05/2025,61.35,68.13
02/05/2025,62.89,70.00
05/05/2025,63.58,70.00
06/05/2025,61.65,70.00
07/05/2025,64.65,69.63
08/05/2025,65.73,69.50
09/05/2025,63.91,69.50
12/05/2025,63.64,70.00
13/05/2025,66.60,71.25
14/05/2025,66.58,71.25
15/05/2025,65.84,71.25
16/05/2025,65.78,71.25
19/05/2025,63.85,71.25
20/05/2025,63.85,71.25
21/05/2025,63.06,71.13
22/05/2025,61.77,70.63
23/05/2025,63.59,70.63
26/05/2025,69.35,72.00
27/05/2025,69.88,72.00
28/05/2025,66.78,72.00
29/05/2025,68.09,72.00
30/05/2025,67.94,72.00
02/06/2025,66.37,72.00
03/06/2025,65.02,72.00
04/06/2025,66.35,71.63
05/06/2025,65.41,70.50
06/06/2025,66.38,70.50
09/06/2025,65.78,70.50
10/06/2025,68.84,70.13
11/06/2025,66.89,70.13
12/06/2025,68.29,69.75
13/06/2025,69.89,69.75
16/06/2025,69.76,70.00
17/06/2025,68.88,74.50
18/06/2025,70.82,75.00
19/06/2025,74.29,75.25
20/06/2025,74.16,75.25
23/06/2025,73.56,77.00
24/06/2025,75.27,77.88
25/06/2025,74.26,78.50
26/06/2025,74.60,78.50
27/06/2025,77.24,78.50
30/06/2025,77.43,78.75
01/07/2025,75.91,78.75
02/07/2025,75.07,77.88
03/07/2025,73.66,77.88
04/07/2025,70.41,77.50
07/07/2025,73.26,77.00
08/07/2025,69.77,75.00
09/07/2025,66.77,74.00
10/07/2025,65.65,71.50
11/07/2025,66.95,71.75
14/07/2025,67.80,71.75
15/07/2025,68.03,72.00
16/07/2025,68.01,72.00
17/07/2025,67.18,71.88
18/07/2025,65.41,71.00
21/07/2025,66.46,71.00
22/07/2025,66.25,71.00
23/07/2025,65.78,72.25
24/07/2025,65.46,72.00
25/07/2025,68.57,72.00
28/07/2025,67.93,71.13
29/07/2025,67.03,71.13
30/07/2025,66.39,71.00
31/07/2025,67.77,71.00
01/08/2025,65.93,71.25
04/08/2025,67.32,71.25
05/08/2025,67.32,71.25
06/08/2025,67.38,72.00
07/08/2025,68.92,72.00
08/08/2025,66.94,72.00
11/08/2025,67.07,72.00
12/08/2025,67.17,72.00
13/08/2025,66.31,72.50
14/08/2025,68.06,72.50
15/08/2025,67.24,72.50
18/08/2025,70.57,73.25
19/08/2025,69.51,73.25
20/08/2025,68.44,73.25
21/08/2025,66.64,73.25
22/08/2025,66.88,73.25
25/08/2025,69.98,74.13
26/08/2025,71.41,74.50
27/08/2025,73.13,74.50
28/08/2025,72.27,74.50
29/08/2025,73.36,75.00
01/09/2025,74.88,76.03
02/09/2025,74.88,76.03
03/09/2025,75.60,76.03
04/09/2025,76.36,76.25
05/09/2025,76.17,76.25
08/09/2025,75.79,76.25
09/09/2025,76.41,76.75
10/09/2025,75.43,76.50
11/09/2025,74.70,76.25
12/09/2025,74.13,76.13
15/09/2025,71.62,75.13
16/09/2025,76.33,76.00
17/09/2025,76.06,76.38
18/09/2025,76.09,76.38
19/09/2025,76.34,76.50
22/09/2025,79.69,77.50
23/09/2025,81.52,78.38
24/09/2025,79.96,81.00
25/09/2025,81.28,84.00
26/09/2025,82.36,83.38
29/09/2025,82.24,81.75
30/09/2025,82.09,81.75
10/10/2025,74.72,77.25
13/10/2025,74.98,79.00
14/10/2025,74.98,79.00
15/10/2025,77.13,79.25
16/10/2025,79.18,79.38
17/10/2025,76.74,79.38
20/10/2025,74.69,77.25
21/10/2025,72.26,76.50
22/10/2025,72.09,76.25
23/10/2025,73.67,76.50
24/10/2025,73.76,76.50
27/10/2025,76.36,78.63
28/10/2025,75.57,77.63
29/10/2025,78.71,80.00
30/10/2025,80.08,81.00
31/10/2025,80.46,82.13
10/11/2025,74.82,76.88
11/11/2025,75.98,78.38
12/11/2025,74.81,78.00
13/11/2025,76.38,78.00
14/11/2025,76.25,77.38
17/11/2025,74.78,77.25
18/11/2025,74.79,76.13
19/11/2025,75.46,76.38
20/11/2025,75.59,76.13
21/11/2025,71.18,76.25
24/11/2025,71.24,75.75
25/11/2025,72.97,75.88
26/11/2025,72.79,75.88
27/11/2025,73.60,75.88
28/11/2025,73.64,75.88
10/12/2025,76.07,76.38
11/12/2025,75.58,77.00
12/12/2025,77.55,77.50
15/12/2025,74.26,77.50
16/12/2025,75.84,78.00
17/12/2025,74.90,78.00
18/12/2025,74.84,79.00
19/12/2025,79.78,80.00
22/12/2025,79.64,81.00
23/12/2025,78.29,81.00
24/12/2025,80.20,81.00
25/12/2025,80.51,81.00
26/12/2025,80.51,81.00
29/12/2025,80.51,81.00
30/12/2025,81.16,81.88
31/12/2025,80.75,81.75
12/01/2026,84.67,83.00
13/01/2026,85.31,83.00
14/01/2026,83.85,83.25
15/01/2026,86.18,83.50
16/01/2026,89.33,85.00
19/01/2026,88.59,85.00
20/01/2026,92.15,85.00
21/01/2026,89.20,85.38
22/01/2026,92.37,86.00
23/01/2026,94.16,86.25
26/01/2026,95.07,88.75
27/01/2026,90.29,89.50
28/01/2026,93.88,92.38
29/01/2026,99.88,100.00
30/01/2026,99.79,101.50
10/02/2026,87.24,87.00
11/02/2026,87.22,88.50
12/02/2026,88.29,89.00
13/02/2026,85.07,89.00
16/02/2026,87.18,89.00
17/02/2026,87.18,89.00
18/02/2026,85.33,89.00
19/02/2026,87.83,89.00
20/02/2026,89.45,89.75
23/02/2026,89.55,89.75
24/02/2026,87.15,89.00
25/02/2026,86.86,88.63
26/02/2026,87.65,88.25
27/02/2026,84.76,88.25
10/03/2026,83.22,85.75
11/03/2026,85.06,85.75
12/03/2026,82.94,85.75
13/03/2026,83.70,85.75
16/03/2026,82.57,86.00
17/03/2026,85.08,86.75
18/03/2026,83.95,86.75
19/03/2026,80.44,85.25
20/03/2026,79.68,84.50
23/03/2026,76.39,82.50
24/03/2026,76.97,83.85
25/03/2026,80.31,84.25
26/03/2026,80.68,84.25
27/03/2026,78.06,84.25
30/03/2026,79.78,83.75
31/03/2026,79.93,83.75
10/04/2026,83.37,85.63
13/04/2026,83.58,85.63
14/04/2026,85.80,85.63
15/04/2026,85.24,85.75
16/04/2026,85.92,86.50
17/04/2026,86.54,87.00
20/04/2026,86.97,87.00
21/04/2026,87.35,87.00
22/04/2026,85.93,87.00
23/04/2026,86.78,86.75
24/04/2026,87.42,87.38
27/04/2026,84.59,86.25
28/04/2026,86.29,86.50
29/04/2026,85.76,86.50
30/04/2026,84.09,86.50
11/05/2026,82.02,85.88
12/05/2026,85.08,85.88
13/05/2026,82.34,86.00
14/05/2026,82.13,85.63
15/05/2026,82.41,86.00
18/05/2026,81.55,86.00
19/05/2026,80.60,85.00
20/05/2026,81.62,84.50
21/05/2026,81.03,84.63
22/05/2026,81.36,84.63
25/05/2026,80.65,84.63
26/05/2026,83.03,84.63
27/05/2026,82.39,84.88
28/05/2026,82.08,85.28
29/05/2026,82.94,85.13
10/06/2026,76.69,85.00
11/06/2026,76.83,85.25
12/06/2026,77.54,84.75
15/06/2026,76.70,85.13
16/06/2026,80.79,85.75
17/06/2026,79.65,85.75
18/06/2026,78.64,85.75
19/06/2026,78.79,86.13
22/06/2026,78.44,85.75
23/06/2026,77.54,85.75
24/06/2026,77.12,85.65
25/06/2026,75.69,85.65
26/06/2026,76.36,85.65
29/06/2026,76.08,85.00
30/06/2026,76.94,85.25
10/07/2026,78.20,84.88
13/07/2026,79.65,85.50
14/07/2026,76.90,85.13
15/07/2026,78.89,85.05
16/07/2026,79.30,85.25
17/07/2026,77.02,85.50
20/07/2026,76.16,85.50
21/07/2026,74.86,85.50
22/07/2026,76.89,85.75
23/07/2026,78.50,85.75
24/07/2026,77.99,86.25
27/07/2026,78.24,86.25
28/07/2026,79.06,86.25
29/07/2026,76.40,86.25
30/07/2026,76.09,86.50
31/07/2026,77.97,86.50
